헤브론스타국가코드,현지언어국가명,영문국가명,국가언어코드값,현지언어명,영문언어명,현지언어기업명,통화구분코드,화폐단위명,영문기업명,법인등록번호,사업자등록번호,현지언어산업군명,영문산업군명,설립일자,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,회계연도,회계분기,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,이자비용,기타영업외비용금액,영업이익손실금액,이자수익,기타영업외수익금액,법인세차감전순이익,당기순이익/손실금액,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업CAGR,기업 연수,기업 상태,기업추가정보값,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,EUROPEAN HEALTHCARE ACQUISITION 1 GROWTH COMPANY B.V. TREASURY SHARES,EUR,유로,EUROPEAN HEALTHCARE ACQUISITION 1 GROWTH COMPANY B.V. TREASURY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,EHCT,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,(NA)기업추가정보값,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,EUROPEAN HEALTHCARE ACQUISITION & GROWTH COMPANY B.V. WARRANTS,EUR,유로,EUROPEAN HEALTHCARE ACQUISITION & GROWTH COMPANY B.V. WARRANTS,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,EHCW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.25,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ENERGY TRANSITION PARTNERS B.V. ORDINARY SHARES,EUR,유로,ENERGY TRANSITION PARTNERS B.V. ORDINARY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ENTPA,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 10.00,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ENERGY TRANSITION PARTNERS B.V. TREASURY SHARES,EUR,유로,ENERGY TRANSITION PARTNERS B.V. TREASURY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ENTPT,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,(NA)기업추가정보값,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ENERGY TRANSITION PARTNERS B.V. WARRANTS,EUR,유로,ENERGY TRANSITION PARTNERS B.V. WARRANTS,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ENTPW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.4868,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ENVIPCO,EUR,유로,ENVIPCO,(NA)법인등록번호,(NA)사업자등록번호,"5020, Industrial Goods and Services","5020, Industrial Goods and Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ENVI,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,38.444천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,0천 유로,(NA) 기타영업외비용금액,2.100천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,726천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 2.55,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,EPIC ACQUISITION CORP ORDINARY SHARES,EUR,유로,EPIC ACQUISITION CORP ORDINARY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,EPIC,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 10.00,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,EPIC ACQUISITION CORP WARRANTS,EUR,유로,EPIC ACQUISITION CORP WARRANTS,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,EPICW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.15,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ESG CORE INVESTMENTS,EUR,유로,ESG CORE INVESTMENTS,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ESG,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,0천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,천 유로,(NA) 기타영업외비용금액,천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-612천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 9.54,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ESG CORE INVESTMENTS TREASURY SHARES,EUR,유로,ESG CORE INVESTMENTS TREASURY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ESGT,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,(NA)기업추가정보값,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ESG CORE INVESTMENTS WARRANTS,EUR,유로,ESG CORE INVESTMENTS WARRANTS,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ESGWA,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.25,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ESPERITE,EUR,유로,ESPERITE,(NA)법인등록번호,(NA)사업자등록번호,"2010, Health Care","2010, Health Care",(NA) 설립일자,"XAMS, XPAR",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ESP,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,천 유로,(NA) 기타영업외비용금액,천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.0226,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,EUROCASTLE INVESTM,EUR,유로,EUROCASTLE INVESTM,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ECT,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,341천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,0천 유로,(NA) 기타영업외비용금액,-1.519천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-1.519천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 8.50,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,EUROCOMMERCIAL PROPERTIES,EUR,유로,EUROCOMMERCIAL PROPERTIES,(NA)법인등록번호,(NA)사업자등록번호,"3510, Real Estate","3510, Real Estate",(NA) 설립일자,"XAMS, XBRU",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ECMPA,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,198.344천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,천 유로,(NA) 기타영업외비용금액,21.902천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,5.967천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 22.16,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
