헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자팩스번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHYDRATEC Gewone aandelen,HYDRATEC Gewone aandelen,HYDRATEC Gewone aandelen,HYDRATEC Gewone aandelen(English: HYDRATEC Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HYDRATEC Gewone aandelen(English: HYDRATEC Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HYDRATEC Gewone aandelen(English: HYDRATEC Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,HYDRATEC Gewone aandelen(English: HYDRATEC Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0009391242-XAMS/hydratec/hydra/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,HYDRATEC Gewone aandelen,,,https://live.euronext.com/en/product/equities/NL0009391242-XAMS/hydratec/hydra/quotes,,2021,,,,,,,,,257.297천 유로,,,22.027천 유로,,1.403천 유로,,,,,15.133천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50204010, Machinery: Agricultural","50204010, Machinery: Agricultural",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,Symbol,,94.00 EUR,94.00 EUR,94.00 EUR,,94.00 EUR,,,,"17,886",121.524M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSNew Sources Energy N.V.,New Sources Energy N.V.,New Sources Energy N.V.,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0009822014-XAMS/new-sources-energy/nse/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,New Sources Energy N.V.,,,https://live.euronext.com/en/product/equities/NL0009822014-XAMS/new-sources-energy/nse/quotes,,2020,,,,,,,,,0천 유로,,,-116천 유로,,0천 유로,,,,,-125천 유로,,,,,,,,,,,,"6510, Utilities","6510, Utilities","65101010, Alternative Electricity","65101010, Alternative Electricity",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,NRP,,0.045 EUR,0.048 EUR,0.05 EUR,,0.097 EUR,,,,437,2.689M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSLAVIDE HOLDING,LAVIDE HOLDING,LAVIDE HOLDING,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010545679-XAMS/lavide-holding/lvide/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,LAVIDE HOLDING,,,https://live.euronext.com/en/product/equities/NL0010545679-XAMS/lavide-holding/lvide/quotes,,2021,,,,,,,,,0천 유로,,,-139천 유로,,1천 유로,,,,,-50천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101010, Computer Services","10101010, Computer Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,KPN,,0.444 EUR,0.48 EUR,0.55 EUR,,0.78 EUR,,,,400,2.511M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSIEX GROUP N.V.,IEX GROUP N.V.,IEX GROUP N.V.,IEX GROUP N.V.(English: IEX GROUP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,IEX GROUP N.V.(English: IEX GROUP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,IEX GROUP N.V.(English: IEX GROUP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,IEX GROUP N.V.(English: IEX GROUP N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010556726-XAMS/iex-group-nv/iex/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,IEX GROUP N.V.,,,https://live.euronext.com/en/product/equities/NL0010556726-XAMS/iex-group-nv/iex/quotes,,2020,,,,,,,,,8.068천 유로,,,-403천 유로,,779천 유로,,,,,-1.251천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45102020, Food Products","45102020, Food Products",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HYDRA,,1.98 EUR,1.98 EUR,1.98 EUR,,2.24 EUR,,,,154,7.249M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSOCI N.V.,OCI N.V.,OCI N.V.,OCI N.V.(English: OCI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,OCI N.V.(English: OCI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,OCI N.V.(English: OCI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,OCI N.V.(English: OCI N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010558797-XAMS/oci/oci/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,OCI N.V.,,,https://live.euronext.com/en/product/equities/NL0010558797-XAMS/oci/oci/quotes,,2021,,,,,,,,,5.579.919천 유로,,,1.380.078천 유로,,242.141천 유로,,,,,1.023.313천 유로,,,,,,,,,,,,"5520, Chemicals","5520, Chemicals","55201015, Fertilizers","55201015, Fertilizers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,NXFIL,,33.92 EUR,38.32 EUR,39.24 EUR,,40.16 EUR,,,,"5,431,898",7.147B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSALUMEXX N.V.,ALUMEXX N.V.,ALUMEXX N.V.,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/alumexx-nv/alx/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,ALUMEXX N.V.,,,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/alumexx-nv/alx/quotes,,2021,,,,,,,,,6.661천 유로,,,415천 유로,,7천 유로,,,,,332천 유로,,,,,,,,,,,,"5520, Chemicals","5520, Chemicals","55201000, Chemicals: Diversified","55201000, Chemicals: Diversified",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ALX,,0.79 EUR,0.79 EUR,0.832 EUR,,1.35 EUR,,,,"1,695",5.526M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSALUMEXX N.V.,ALUMEXX N.V.,ALUMEXX N.V.,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,ALUMEXX N.V.(English: ALUMEXX N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/alumexx-nv/alx/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,ALUMEXX N.V.,,,https://live.euronext.com/en/product/equities/NL0012194724-XAMS/alumexx-nv/alx/quotes,,2021,,,,,,,,,6.661천 유로,,,415천 유로,,7천 유로,,,,,332천 유로,,,,,,,,,,,,"5520, Chemicals","5520, Chemicals","55201000, Chemicals: Diversified","55201000, Chemicals: Diversified",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ALX,,0.79 EUR,0.79 EUR,0.832 EUR,,1.35 EUR,,,,311,5.526M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSFASTNED,FASTNED,FASTNED,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0013654809-XAMS/fastned/fast/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,FASTNED,,,https://live.euronext.com/en/product/equities/NL0013654809-XAMS/fastned/fast/quotes,,2021,,,,,,,,,12.466천 유로,,,-18.436천 유로,,6.413천 유로,,,,,-24.599천 유로,,,,,,,,,,,,"4040, Retail","4040, Retail","40401030, Specialty Retailers","40401030, Specialty Retailers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,FAST,,28.82 EUR,29.00 EUR,31.24 EUR,,69.00 EUR,,,,"113,973",490.293M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSFASTNED,FASTNED,FASTNED,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,FASTNED(English: FASTNED) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0013654809-XAMS/fastned/fast/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,FASTNED,,,https://live.euronext.com/en/product/equities/NL0013654809-XAMS/fastned/fast/quotes,,2021,,,,,,,,,12.466천 유로,,,-18.436천 유로,,6.413천 유로,,,,,-24.599천 유로,,,,,,,,,,,,"4040, Retail","4040, Retail","40401030, Specialty Retailers","40401030, Specialty Retailers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,FAST,,28.88 EUR,29.00 EUR,31.24 EUR,,69.00 EUR,,,,"138,015",491.314M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA N.V. EUR 12 WARRANTS,CABKA N.V. EUR 12 WARRANTS,CABKA N.V. EUR 12 WARRANTS,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150000U3-XAMS/cabka-eur-12w/dscw2/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,CABKA N.V. EUR 12 WARRANTS,,,https://live.euronext.com/en/product/equities/NL00150000U3-XAMS/cabka-eur-12w/dscw2/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DSCW2,,0.302 EUR,0.302 EUR,0.302 EUR,,0.47 EUR,,,,2,1.107M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA N.V. EUR 12 WARRANTS,CABKA N.V. EUR 12 WARRANTS,CABKA N.V. EUR 12 WARRANTS,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,CABKA N.V. EUR 12 WARRANTS(English: CABKA N.V. EUR 12 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150000U3-XAMS/cabka-eur-12w/dscw2/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,CABKA N.V. EUR 12 WARRANTS,,,https://live.euronext.com/en/product/equities/NL00150000U3-XAMS/cabka-eur-12w/dscw2/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DSCW2,,0.302 EUR,0.302 EUR,0.302 EUR,,0.47 EUR,,,,2,1.107M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA N.V. EUR 13 WARRANTS,CABKA N.V. EUR 13 WARRANTS,CABKA N.V. EUR 13 WARRANTS,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150000V1-XAMS/cabka-eur-13w/dscw3/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,CABKA N.V. EUR 13 WARRANTS,,,https://live.euronext.com/en/product/equities/NL00150000V1-XAMS/cabka-eur-13w/dscw3/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DSCW3,,0.332 EUR,0.332 EUR,0.412 EUR,,0.78 EUR,,,,3,1.217M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA N.V. EUR 13 WARRANTS,CABKA N.V. EUR 13 WARRANTS,CABKA N.V. EUR 13 WARRANTS,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,CABKA N.V. EUR 13 WARRANTS(English: CABKA N.V. EUR 13 WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150000V1-XAMS/cabka-eur-13w/dscw3/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,CABKA N.V. EUR 13 WARRANTS,,,https://live.euronext.com/en/product/equities/NL00150000V1-XAMS/cabka-eur-13w/dscw3/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DSCW3,,0.332 EUR,0.332 EUR,0.412 EUR,,0.78 EUR,,,,3,1.217M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA DSC2 TREASURY SHARES,CABKA DSC2 TREASURY SHARES,CABKA DSC2 TREASURY SHARES,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150002R5-XAMS/cabka-dsc2-ts/dsc2s/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,CABKA DSC2 TREASURY SHARES,,,https://live.euronext.com/en/product/equities/NL00150002R5-XAMS/cabka-dsc2-ts/dsc2s/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DSC2S,,,,,,,,,,,,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA DSC2 TREASURY SHARES,CABKA DSC2 TREASURY SHARES,CABKA DSC2 TREASURY SHARES,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,CABKA DSC2 TREASURY SHARES(English: CABKA DSC2 TREASURY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150002R5-XAMS/cabka-dsc2-ts/dsc2s/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,CABKA DSC2 TREASURY SHARES,,,https://live.euronext.com/en/product/equities/NL00150002R5-XAMS/cabka-dsc2-ts/dsc2s/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DSC2S,,,,,,,,,,,,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSESG CORE INVESTMENTS WARRANTS,ESG CORE INVESTMENTS WARRANTS,ESG CORE INVESTMENTS WARRANTS,ESG CORE INVESTMENTS WARRANTS(English: ESG CORE INVESTMENTS WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ESG CORE INVESTMENTS WARRANTS(English: ESG CORE INVESTMENTS WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,ESG CORE INVESTMENTS WARRANTS(English: ESG CORE INVESTMENTS WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,ESG CORE INVESTMENTS WARRANTS(English: ESG CORE INVESTMENTS WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL00150006P0-XAMS/esg-core-warrants/esgwa/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,ESG CORE INVESTMENTS WARRANTS,,,https://live.euronext.com/en/product/equities/NL00150006P0-XAMS/esg-core-warrants/esgwa/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ESGWA,,0.25 EUR,0.25 EUR,0.25 EUR,,1.00 EUR,,,,5,781.250K,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
